genero,nombreCurso,nota,periodo
Otro,Formación Ciudadana III: Paz y Convivencia,1.2,2022-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,1.2,2022-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,2.8,2022-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,1.6,2022-03-01T00:00:00.000Z
Otro,Matemáticas Fundamentales,1.0,2022-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.9,2022-03-01T00:00:00.000Z
Otro,Ingles 2,1.3,2023-03-01T00:00:00.000Z
Masculino,Ingles 2,1.5,2023-03-01T00:00:00.000Z
Femenino,Ingles 2,1.7,2023-03-01T00:00:00.000Z
Masculino,Ingles 2,4.6,2023-03-01T00:00:00.000Z
Otro,Ingles 2,4.0,2023-03-01T00:00:00.000Z
Masculino,Ingles 2,3.7,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,3.1,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,2.2,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,3.9,2021-03-01T00:00:00.000Z
Masculino,Ingles 2,3.2,2021-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,4.0,2021-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,3.6,2021-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,4.5,2021-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,1.4,2021-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,1.5,2021-03-01T00:00:00.000Z
Otro,Programación,2.4,2023-03-01T00:00:00.000Z
Masculino,Programación,1.6,2023-03-01T00:00:00.000Z
Otro,Programación,2.9,2023-03-01T00:00:00.000Z
Femenino,Programación,4.0,2023-03-01T00:00:00.000Z
Masculino,Programación,4.0,2023-03-01T00:00:00.000Z
Femenino,Ingles 2,3.3,2022-01-01T00:00:00.000Z
Masculino,Ingles 2,2.1,2022-01-01T00:00:00.000Z
Femenino,Ingles 2,4.0,2022-01-01T00:00:00.000Z
Otro,Ingles 2,0.4,2022-01-01T00:00:00.000Z
Masculino,Ingles 2,4.2,2022-01-01T00:00:00.000Z
Otro,ETL (Extracción Transformación y Carga),1.4,2022-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.2,2022-01-01T00:00:00.000Z
Otro,ETL (Extracción Transformación y Carga),1.9,2022-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),4.7,2022-01-01T00:00:00.000Z
Otro,ETL (Extracción Transformación y Carga),0.4,2022-01-01T00:00:00.000Z
Otro,Ingles 5,1.1,2023-03-01T00:00:00.000Z
Masculino,Ingles 5,2.7,2023-03-01T00:00:00.000Z
Femenino,Ingles 5,2.6,2023-03-01T00:00:00.000Z
Femenino,Ingles 5,0.6,2023-03-01T00:00:00.000Z
Masculino,Ingles 5,2.5,2023-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,0.6,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.6,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 5,3.2,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.1,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 5,3.7,2021-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,1.0,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,2.0,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,2.0,2021-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,2.5,2021-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,3.0,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,0.8,2022-03-01T00:00:00.000Z
Otro,Electiva Profesional 2,4.8,2022-03-01T00:00:00.000Z
Otro,Electiva Profesional 2,2.1,2022-03-01T00:00:00.000Z
Otro,Electiva Profesional 2,4.5,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 2,1.9,2022-03-01T00:00:00.000Z
Femenino,Programación,3.5,2024-01-01T00:00:00.000Z
Femenino,Programación,1.0,2024-01-01T00:00:00.000Z
Femenino,Programación,0.5,2024-01-01T00:00:00.000Z
Otro,Programación,5.0,2024-01-01T00:00:00.000Z
Femenino,Programación,0.2,2024-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,2.9,2024-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,1.0,2024-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,1.4,2024-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,2.6,2024-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,4.0,2024-01-01T00:00:00.000Z
Femenino,Cálculo 2,3.8,2022-03-01T00:00:00.000Z
Femenino,Cálculo 2,3.8,2022-03-01T00:00:00.000Z
Otro,Cálculo 2,0.8,2022-03-01T00:00:00.000Z
Femenino,Cálculo 2,1.9,2022-03-01T00:00:00.000Z
Otro,Cálculo 2,4.0,2022-03-01T00:00:00.000Z
Femenino,Redes e Infraestructura,3.6,2023-03-01T00:00:00.000Z
Otro,Redes e Infraestructura,3.7,2023-03-01T00:00:00.000Z
Femenino,Redes e Infraestructura,2.3,2023-03-01T00:00:00.000Z
Otro,Redes e Infraestructura,1.5,2023-03-01T00:00:00.000Z
Femenino,Redes e Infraestructura,4.6,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,4.6,2024-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,2.4,2024-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,1.8,2024-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,3.9,2024-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,3.4,2024-03-01T00:00:00.000Z
Otro,Electiva Profesional 3,3.7,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,1.5,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 3,2.9,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,2.0,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,2.5,2023-01-01T00:00:00.000Z
Otro,Ingles 1,0.1,2023-01-01T00:00:00.000Z
Otro,Ingles 1,1.9,2023-01-01T00:00:00.000Z
Masculino,Ingles 1,4.1,2023-01-01T00:00:00.000Z
Femenino,Ingles 1,4.3,2023-01-01T00:00:00.000Z
Femenino,Ingles 1,2.5,2023-01-01T00:00:00.000Z
Otro,Legislación y Ética en el Manejo de Datos,1.1,2022-01-01T00:00:00.000Z
Otro,Legislación y Ética en el Manejo de Datos,4.1,2022-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.5,2022-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,0.7,2022-01-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,3.5,2022-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,1.5,2022-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,0.7,2022-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,3.8,2022-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,2.0,2022-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,0.8,2022-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,3.8,2021-03-01T00:00:00.000Z
Otro,Matemáticas Fundamentales,3.2,2021-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,3.7,2021-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,2.7,2021-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,4.9,2021-03-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,2.9,2021-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.2,2021-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,2.4,2021-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.9,2021-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,4.4,2021-01-01T00:00:00.000Z
Masculino,Administración para Ingenieros,0.9,2022-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,1.1,2022-03-01T00:00:00.000Z
Masculino,Administración para Ingenieros,4.6,2022-03-01T00:00:00.000Z
Masculino,Administración para Ingenieros,2.2,2022-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,4.1,2022-03-01T00:00:00.000Z
Femenino,Ingles 2,2.4,2024-03-01T00:00:00.000Z
Otro,Ingles 2,2.9,2024-03-01T00:00:00.000Z
Femenino,Ingles 2,0.9,2024-03-01T00:00:00.000Z
Masculino,Ingles 2,0.9,2024-03-01T00:00:00.000Z
Otro,Ingles 2,0.4,2024-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,1.1,2021-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,1.6,2021-03-01T00:00:00.000Z
Otro,Matemáticas Fundamentales,2.9,2021-03-01T00:00:00.000Z
Otro,Matemáticas Fundamentales,4.4,2021-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,4.9,2021-03-01T00:00:00.000Z
Masculino,Ingles 3,1.7,2021-03-01T00:00:00.000Z
Otro,Ingles 3,3.6,2021-03-01T00:00:00.000Z
Masculino,Ingles 3,3.9,2021-03-01T00:00:00.000Z
Otro,Ingles 3,3.3,2021-03-01T00:00:00.000Z
Otro,Ingles 3,1.5,2021-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),4.3,2022-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),4.0,2022-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),3.0,2022-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),0.7,2022-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.3,2022-03-01T00:00:00.000Z
Masculino,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.2,2023-01-01T00:00:00.000Z
Otro,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,2023-01-01T00:00:00.000Z
Femenino,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,2023-01-01T00:00:00.000Z
Masculino,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.1,2023-01-01T00:00:00.000Z
Masculino,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.1,2023-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,2.7,2022-01-01T00:00:00.000Z
Otro,Sistemas Operativos,1.8,2022-01-01T00:00:00.000Z
Otro,Sistemas Operativos,1.9,2022-01-01T00:00:00.000Z
Otro,Sistemas Operativos,0.5,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,3.7,2022-01-01T00:00:00.000Z
Otro,Administración para Ingenieros,1.5,2023-01-01T00:00:00.000Z
Masculino,Administración para Ingenieros,3.7,2023-01-01T00:00:00.000Z
Femenino,Administración para Ingenieros,3.5,2023-01-01T00:00:00.000Z
Femenino,Administración para Ingenieros,4.2,2023-01-01T00:00:00.000Z
Masculino,Administración para Ingenieros,0.5,2023-01-01T00:00:00.000Z
Otro,Cálculo 2,2.8,2021-01-01T00:00:00.000Z
Femenino,Cálculo 2,3.3,2021-01-01T00:00:00.000Z
Masculino,Cálculo 2,0.7,2021-01-01T00:00:00.000Z
Femenino,Cálculo 2,0.4,2021-01-01T00:00:00.000Z
Masculino,Cálculo 2,0.5,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.9,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,5.0,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,4.4,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,1.3,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,0.9,2024-01-01T00:00:00.000Z
Otro,Ingles 5,2.8,2024-01-01T00:00:00.000Z
Otro,Ingles 5,3.2,2024-01-01T00:00:00.000Z
Masculino,Ingles 5,0.9,2024-01-01T00:00:00.000Z
Femenino,Ingles 5,1.0,2024-01-01T00:00:00.000Z
Femenino,Ingles 5,4.2,2024-01-01T00:00:00.000Z
Masculino,Ingles 2,4.4,2024-01-01T00:00:00.000Z
Femenino,Ingles 2,1.5,2024-01-01T00:00:00.000Z
Otro,Ingles 2,0.8,2024-01-01T00:00:00.000Z
Masculino,Ingles 2,0.8,2024-01-01T00:00:00.000Z
Otro,Ingles 2,2.9,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,4.9,2021-03-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,0.7,2021-03-01T00:00:00.000Z
Otro,Formación Ciudadana II: Sociedad y Estado,0.6,2021-03-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,5.0,2021-03-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,4.2,2021-03-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,1.5,2022-01-01T00:00:00.000Z
Otro,Ingeniería y Sostenibilidad,3.3,2022-01-01T00:00:00.000Z
Otro,Ingeniería y Sostenibilidad,0.8,2022-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,2.3,2022-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,2.8,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,4.7,2021-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,0.6,2021-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,4.6,2021-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,3.8,2021-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,3.6,2021-01-01T00:00:00.000Z
Otro,Programación,1.9,2021-03-01T00:00:00.000Z
Masculino,Programación,0.0,2021-03-01T00:00:00.000Z
Otro,Programación,2.5,2021-03-01T00:00:00.000Z
Femenino,Programación,3.9,2021-03-01T00:00:00.000Z
Otro,Programación,0.1,2021-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,1.1,2023-03-01T00:00:00.000Z
Masculino,Administración para Ingenieros,4.8,2023-03-01T00:00:00.000Z
Masculino,Administración para Ingenieros,0.1,2023-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,1.5,2023-03-01T00:00:00.000Z
Masculino,Administración para Ingenieros,4.8,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,2.4,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,4.2,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,4.0,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,4.1,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,3.4,2024-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,1.0,2023-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,2.9,2023-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,1.3,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,3.8,2023-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,2.2,2023-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,1.3,2024-01-01T00:00:00.000Z
Otro,Formación Ciudadana III: Paz y Convivencia,2.3,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,2.2,2024-01-01T00:00:00.000Z
Otro,Formación Ciudadana III: Paz y Convivencia,2.7,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,1.0,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,3.4,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.9,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.2,2024-01-01T00:00:00.000Z
Otro,Electiva Profesional 3,2.1,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,3.5,2024-01-01T00:00:00.000Z
Otro,Electiva Profesional 5,1.7,2024-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,1.2,2024-03-01T00:00:00.000Z
Otro,Electiva Profesional 5,3.0,2024-03-01T00:00:00.000Z
Otro,Electiva Profesional 5,1.7,2024-03-01T00:00:00.000Z
Otro,Electiva Profesional 5,2.9,2024-03-01T00:00:00.000Z
Masculino,Seguridad de la Información,4.2,2024-03-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.6,2024-03-01T00:00:00.000Z
Otro,Seguridad de la Información,0.4,2024-03-01T00:00:00.000Z
Otro,Seguridad de la Información,4.8,2024-03-01T00:00:00.000Z
Masculino,Seguridad de la Información,3.3,2024-03-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,2.8,2023-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,3.9,2023-03-01T00:00:00.000Z
Otro,Formación Ciudadana III: Paz y Convivencia,2.3,2023-03-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,2.6,2023-03-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,3.7,2023-03-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,1.9,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,1.7,2023-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,0.6,2023-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,2.3,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.6,2023-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,1.1,2023-01-01T00:00:00.000Z
Otro,Electiva profesional 4,4.0,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.7,2023-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,1.8,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,1.2,2023-01-01T00:00:00.000Z
Femenino,Ingles 2,3.3,2023-01-01T00:00:00.000Z
Masculino,Ingles 2,1.2,2023-01-01T00:00:00.000Z
Otro,Ingles 2,1.5,2023-01-01T00:00:00.000Z
Femenino,Ingles 2,1.5,2023-01-01T00:00:00.000Z
Femenino,Ingles 2,5.0,2023-01-01T00:00:00.000Z
Masculino,Seguridad de la Información,4.7,2021-03-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.7,2021-03-01T00:00:00.000Z
Otro,Seguridad de la Información,1.7,2021-03-01T00:00:00.000Z
Masculino,Seguridad de la Información,2.1,2021-03-01T00:00:00.000Z
Otro,Seguridad de la Información,2.8,2021-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,1.6,2023-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,3.4,2023-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,0.5,2023-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,3.3,2023-03-01T00:00:00.000Z
Otro,Administración para Ingenieros,0.3,2023-03-01T00:00:00.000Z
Femenino,Cálculo 2,2.0,2023-03-01T00:00:00.000Z
Femenino,Cálculo 2,4.8,2023-03-01T00:00:00.000Z
Otro,Cálculo 2,3.6,2023-03-01T00:00:00.000Z
Otro,Cálculo 2,4.6,2023-03-01T00:00:00.000Z
Femenino,Cálculo 2,0.8,2023-03-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,1.0,2021-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,4.7,2021-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,2.0,2021-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,3.0,2021-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,1.1,2021-01-01T00:00:00.000Z
Otro,Cálculo 2,2.9,2021-03-01T00:00:00.000Z
Masculino,Cálculo 2,2.8,2021-03-01T00:00:00.000Z
Masculino,Cálculo 2,0.9,2021-03-01T00:00:00.000Z
Femenino,Cálculo 2,4.1,2021-03-01T00:00:00.000Z
Otro,Cálculo 2,2.7,2021-03-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,2.8,2023-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,1.2,2023-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,0.9,2023-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,1.9,2023-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,1.1,2023-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,3.3,2021-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,4.1,2021-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,1.2,2021-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,4.1,2021-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,0.2,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,1.7,2024-01-01T00:00:00.000Z
Otro,Ingles 2,0.2,2024-01-01T00:00:00.000Z
Otro,Ingles 2,1.7,2024-01-01T00:00:00.000Z
Femenino,Ingles 2,2.7,2024-01-01T00:00:00.000Z
Masculino,Ingles 2,4.0,2024-01-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,1.0,2024-01-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,0.7,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,0.6,2024-01-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,4.8,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,2.0,2024-01-01T00:00:00.000Z
Otro,Electiva de  Ciencias Sociales,1.2,2024-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,4.4,2024-01-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,4.9,2024-01-01T00:00:00.000Z
Otro,Electiva de  Ciencias Sociales,0.9,2024-01-01T00:00:00.000Z
Otro,Electiva de  Ciencias Sociales,2.6,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,0.4,2024-03-01T00:00:00.000Z
Otro,Formación Ciudadana III: Paz y Convivencia,4.9,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,1.9,2024-03-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,4.0,2024-03-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,2.5,2024-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,4.6,2024-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.8,2024-01-01T00:00:00.000Z
Otro,Electiva profesional 4,0.0,2024-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,2.9,2024-01-01T00:00:00.000Z
Otro,Electiva profesional 4,4.9,2024-01-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,2.8,2021-03-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,2.1,2021-03-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,2.9,2021-03-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,2.5,2021-03-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,4.3,2021-03-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,2.8,2022-01-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,3.4,2022-01-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,3.7,2022-01-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,3.7,2022-01-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,3.4,2022-01-01T00:00:00.000Z
Otro,Analítica de Datos,4.3,2023-01-01T00:00:00.000Z
Masculino,Analítica de Datos,3.9,2023-01-01T00:00:00.000Z
Otro,Analítica de Datos,4.7,2023-01-01T00:00:00.000Z
Otro,Analítica de Datos,3.8,2023-01-01T00:00:00.000Z
Otro,Analítica de Datos,2.6,2023-01-01T00:00:00.000Z
Otro,Electiva de  Ciencias Sociales,1.5,2023-01-01T00:00:00.000Z
Otro,Electiva de  Ciencias Sociales,0.9,2023-01-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,4.8,2023-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,3.0,2023-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,1.8,2023-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,1.2,2023-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,1.7,2023-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,1.8,2023-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,0.4,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,0.3,2023-01-01T00:00:00.000Z
Otro,Electiva profesional 4,4.0,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.9,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.1,2023-01-01T00:00:00.000Z
Otro,Electiva profesional 4,3.3,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.0,2023-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,0.0,2024-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,2.3,2024-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,2.8,2024-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,2.8,2024-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,4.7,2024-01-01T00:00:00.000Z
Otro,Analítica de Datos,5.0,2023-01-01T00:00:00.000Z
Masculino,Analítica de Datos,2.3,2023-01-01T00:00:00.000Z
Femenino,Analítica de Datos,3.2,2023-01-01T00:00:00.000Z
Otro,Analítica de Datos,4.8,2023-01-01T00:00:00.000Z
Masculino,Analítica de Datos,2.0,2023-01-01T00:00:00.000Z
Otro,Seguridad de la Información,3.4,2023-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.2,2023-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,2.0,2023-01-01T00:00:00.000Z
