necesidadesEspecialesEducacion,nombreCurso,nota,periodo
no,Ingles 4,0.0,2024-01-01T00:00:00.000Z
no,Ingles 4,0.1,2024-01-01T00:00:00.000Z
no,Ingles 4,1.6,2024-01-01T00:00:00.000Z
no,Ingles 4,2.0,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,1.6,2021-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,2.6,2021-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.9,2021-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,2.9,2021-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,3.9,2021-03-01T00:00:00.000Z
no,Electiva Profesional 3,3.7,2022-01-01T00:00:00.000Z
no,Electiva Profesional 3,0.6,2022-01-01T00:00:00.000Z
no,Electiva Profesional 3,4.9,2022-01-01T00:00:00.000Z
no,Electiva Profesional 3,0.7,2022-01-01T00:00:00.000Z
no,Electiva Profesional 3,3.9,2022-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.8,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.9,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.4,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.0,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.5,2024-03-01T00:00:00.000Z
no,Cálculo 2,1.6,2024-03-01T00:00:00.000Z
no,Cálculo 2,1.9,2024-03-01T00:00:00.000Z
no,Cálculo 2,5.0,2024-03-01T00:00:00.000Z
no,Cálculo 2,2.2,2024-03-01T00:00:00.000Z
no,Cálculo 2,0.3,2024-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.5,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.5,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,1.9,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,4.8,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,1.6,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,4.3,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,4.2,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,2.5,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,2.6,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,2.4,2021-03-01T00:00:00.000Z
no,Ingles 1,2.2,2022-03-01T00:00:00.000Z
no,Ingles 1,4.4,2022-03-01T00:00:00.000Z
no,Ingles 1,1.9,2022-03-01T00:00:00.000Z
no,Ingles 1,3.7,2022-03-01T00:00:00.000Z
no,Ingles 1,0.4,2022-03-01T00:00:00.000Z
no,Electiva Profesional 2,5.0,2023-03-01T00:00:00.000Z
no,Electiva Profesional 2,0.0,2023-03-01T00:00:00.000Z
no,Electiva Profesional 2,2.3,2023-03-01T00:00:00.000Z
no,Electiva Profesional 2,4.6,2023-03-01T00:00:00.000Z
no,Electiva Profesional 2,2.3,2023-03-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,2.0,2023-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,1.0,2023-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,0.2,2023-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,0.6,2023-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,2.0,2023-01-01T00:00:00.000Z
no,Almacenamiento de datos,3.5,2024-01-01T00:00:00.000Z
no,Almacenamiento de datos,2.6,2024-01-01T00:00:00.000Z
no,Almacenamiento de datos,2.8,2024-01-01T00:00:00.000Z
no,Almacenamiento de datos,0.2,2024-01-01T00:00:00.000Z
no,Almacenamiento de datos,4.4,2024-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.5,2023-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.1,2023-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.4,2023-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.0,2023-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.2,2023-03-01T00:00:00.000Z
no,Lógica y Matemática Discreta,0.8,2022-01-01T00:00:00.000Z
no,Lógica y Matemática Discreta,0.6,2022-01-01T00:00:00.000Z
no,Lógica y Matemática Discreta,3.3,2022-01-01T00:00:00.000Z
no,Lógica y Matemática Discreta,1.2,2022-01-01T00:00:00.000Z
no,Lógica y Matemática Discreta,1.1,2022-01-01T00:00:00.000Z
no,Ingles 3,1.9,2023-01-01T00:00:00.000Z
no,Ingles 3,1.8,2023-01-01T00:00:00.000Z
no,Ingles 3,0.7,2023-01-01T00:00:00.000Z
no,Ingles 3,4.6,2023-01-01T00:00:00.000Z
no,Ingles 3,2.5,2023-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,3.4,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,1.5,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,5.0,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,1.4,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.3,2023-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.9,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.1,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.9,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.7,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.7,2024-01-01T00:00:00.000Z
no,Cálculo 1,2.9,2023-01-01T00:00:00.000Z
no,Cálculo 1,1.9,2023-01-01T00:00:00.000Z
no,Cálculo 1,0.5,2023-01-01T00:00:00.000Z
no,Cálculo 1,3.5,2023-01-01T00:00:00.000Z
no,Cálculo 1,1.9,2023-01-01T00:00:00.000Z
no,Seguridad de la Información,1.4,2022-03-01T00:00:00.000Z
no,Seguridad de la Información,2.1,2022-03-01T00:00:00.000Z
no,Seguridad de la Información,1.2,2022-03-01T00:00:00.000Z
no,Seguridad de la Información,4.9,2022-03-01T00:00:00.000Z
no,Seguridad de la Información,1.0,2022-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.9,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.7,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.5,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.5,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.7,2021-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,5.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.7,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.7,2022-01-01T00:00:00.000Z
no,Comunicación Oral y Escrita,4.4,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,1.8,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,4.9,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,0.1,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,1.4,2024-03-01T00:00:00.000Z
no,Programación,0.2,2022-03-01T00:00:00.000Z
no,Programación,2.4,2022-03-01T00:00:00.000Z
no,Programación,1.7,2022-03-01T00:00:00.000Z
no,Programación,1.4,2022-03-01T00:00:00.000Z
no,Programación,0.9,2022-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.4,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.3,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.2,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.2,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.6,2022-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,5.0,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.5,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,2.2,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,3.7,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.3,2022-03-01T00:00:00.000Z
no,Electiva Profesional 1,0.4,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,2.4,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,0.5,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,4.6,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,0.3,2021-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,2.5,2021-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,0.7,2021-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,1.2,2021-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.6,2021-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,3.7,2021-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,2.1,2021-03-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,2.0,2021-03-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,2.0,2021-03-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,2.0,2021-03-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,1.6,2021-03-01T00:00:00.000Z
no,Ingles 3,1.7,2022-01-01T00:00:00.000Z
no,Ingles 3,2.1,2022-01-01T00:00:00.000Z
no,Ingles 3,1.6,2022-01-01T00:00:00.000Z
no,Ingles 3,0.1,2022-01-01T00:00:00.000Z
no,Ingles 3,2.6,2022-01-01T00:00:00.000Z
no,Almacenamiento de datos,4.8,2022-01-01T00:00:00.000Z
no,Almacenamiento de datos,3.0,2022-01-01T00:00:00.000Z
no,Almacenamiento de datos,0.8,2022-01-01T00:00:00.000Z
no,Almacenamiento de datos,3.0,2022-01-01T00:00:00.000Z
no,Almacenamiento de datos,2.3,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,2024-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.4,2024-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.1,2024-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,2024-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.4,2024-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,0.8,2021-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.5,2021-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,0.0,2021-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,3.5,2021-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,3.6,2021-03-01T00:00:00.000Z
no,Sistemas Operativos,2.0,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,4.2,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,4.7,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,4.2,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,2.1,2021-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.7,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.1,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.3,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.0,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.5,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.4,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,1.8,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.2,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.9,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.9,2023-03-01T00:00:00.000Z
no,Sistemas Operativos,4.5,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,3.3,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,0.2,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,3.0,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,3.1,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.4,2023-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.0,2023-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.7,2023-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.6,2023-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.8,2023-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.5,2022-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.8,2022-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.7,2022-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.6,2022-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.6,2022-01-01T00:00:00.000Z
no,Ingles 5,1.9,2022-03-01T00:00:00.000Z
no,Ingles 5,4.5,2022-03-01T00:00:00.000Z
no,Ingles 5,5.0,2022-03-01T00:00:00.000Z
no,Ingles 5,1.5,2022-03-01T00:00:00.000Z
no,Ingles 5,1.2,2022-03-01T00:00:00.000Z
no,Ingles 4,0.5,2023-03-01T00:00:00.000Z
no,Ingles 4,0.9,2023-03-01T00:00:00.000Z
no,Ingles 4,3.2,2023-03-01T00:00:00.000Z
no,Ingles 4,0.2,2023-03-01T00:00:00.000Z
no,Ingles 4,4.7,2023-03-01T00:00:00.000Z
no,Ingles 3,2.6,2023-03-01T00:00:00.000Z
no,Ingles 3,1.9,2023-03-01T00:00:00.000Z
no,Ingles 3,2.7,2023-03-01T00:00:00.000Z
no,Ingles 3,3.2,2023-03-01T00:00:00.000Z
no,Ingles 3,2.5,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,0.3,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.9,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.5,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.8,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,0.1,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.5,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.0,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.5,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.2,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.8,2024-01-01T00:00:00.000Z
no,Ingles 2,2.2,2024-01-01T00:00:00.000Z
no,Ingles 2,4.7,2024-01-01T00:00:00.000Z
si,Ingles 2,1.9,2024-01-01T00:00:00.000Z
no,Ingles 2,4.6,2024-01-01T00:00:00.000Z
no,Ingles 2,4.6,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.6,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.6,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.9,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,1.3,2023-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.5,2023-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.6,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.6,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.1,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.6,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.3,2024-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,2.3,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,1.1,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.8,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.0,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.4,2024-01-01T00:00:00.000Z
si,Formación Ciudadana II: Sociedad y Estado,0.5,2023-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.6,2023-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.0,2023-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.9,2023-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.7,2023-03-01T00:00:00.000Z
no,Electiva Profesional 5,1.1,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.1,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,4.3,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,1.2,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.2,2023-01-01T00:00:00.000Z
no,Ingles 1,3.9,2024-03-01T00:00:00.000Z
no,Ingles 1,2.4,2024-03-01T00:00:00.000Z
no,Ingles 1,3.3,2024-03-01T00:00:00.000Z
no,Ingles 1,1.8,2024-03-01T00:00:00.000Z
no,Ingles 1,3.5,2024-03-01T00:00:00.000Z
no,Cálculo 1,0.3,2023-03-01T00:00:00.000Z
no,Cálculo 1,3.4,2023-03-01T00:00:00.000Z
no,Cálculo 1,2.1,2023-03-01T00:00:00.000Z
no,Cálculo 1,4.3,2023-03-01T00:00:00.000Z
no,Cálculo 1,1.8,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.4,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.5,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.5,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.8,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.8,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.7,2024-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.0,2024-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,4.7,2024-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,2.6,2024-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,1.4,2024-03-01T00:00:00.000Z
no,Cálculo 2,0.8,2024-01-01T00:00:00.000Z
no,Cálculo 2,3.5,2024-01-01T00:00:00.000Z
no,Cálculo 2,3.0,2024-01-01T00:00:00.000Z
no,Cálculo 2,4.8,2024-01-01T00:00:00.000Z
no,Cálculo 2,2.8,2024-01-01T00:00:00.000Z
no,Analítica de Datos,2.3,2021-03-01T00:00:00.000Z
no,Analítica de Datos,1.1,2021-03-01T00:00:00.000Z
no,Analítica de Datos,3.3,2021-03-01T00:00:00.000Z
no,Analítica de Datos,3.9,2021-03-01T00:00:00.000Z
no,Analítica de Datos,3.7,2021-03-01T00:00:00.000Z
no,Electiva Profesional 2,0.3,2024-03-01T00:00:00.000Z
no,Electiva Profesional 2,2.6,2024-03-01T00:00:00.000Z
no,Electiva Profesional 2,1.5,2024-03-01T00:00:00.000Z
no,Electiva Profesional 2,0.2,2024-03-01T00:00:00.000Z
no,Electiva Profesional 2,1.2,2024-03-01T00:00:00.000Z
no,Sistemas Operativos,3.2,2024-03-01T00:00:00.000Z
no,Sistemas Operativos,3.5,2024-03-01T00:00:00.000Z
no,Sistemas Operativos,1.8,2024-03-01T00:00:00.000Z
no,Sistemas Operativos,0.5,2024-03-01T00:00:00.000Z
no,Sistemas Operativos,0.8,2024-03-01T00:00:00.000Z
no,Electiva profesional 4,4.3,2023-01-01T00:00:00.000Z
no,Electiva profesional 4,3.2,2023-01-01T00:00:00.000Z
no,Electiva profesional 4,3.8,2023-01-01T00:00:00.000Z
no,Electiva profesional 4,2.3,2023-01-01T00:00:00.000Z
no,Electiva profesional 4,2.1,2023-01-01T00:00:00.000Z
no,Administración para Ingenieros,0.4,2023-03-01T00:00:00.000Z
no,Administración para Ingenieros,4.6,2023-03-01T00:00:00.000Z
no,Administración para Ingenieros,3.2,2023-03-01T00:00:00.000Z
no,Administración para Ingenieros,3.1,2023-03-01T00:00:00.000Z
no,Administración para Ingenieros,1.8,2023-03-01T00:00:00.000Z
no,Cálculo 1,4.5,2022-01-01T00:00:00.000Z
no,Cálculo 1,4.2,2022-01-01T00:00:00.000Z
no,Cálculo 1,3.3,2022-01-01T00:00:00.000Z
no,Cálculo 1,1.6,2022-01-01T00:00:00.000Z
no,Cálculo 1,0.4,2022-01-01T00:00:00.000Z
no,Ingles 1,2.7,2021-01-01T00:00:00.000Z
no,Ingles 1,0.8,2021-01-01T00:00:00.000Z
no,Ingles 1,5.0,2021-01-01T00:00:00.000Z
no,Ingles 1,3.5,2021-01-01T00:00:00.000Z
no,Ingles 1,3.5,2021-01-01T00:00:00.000Z
no,Programación,1.4,2022-01-01T00:00:00.000Z
no,Programación,2.9,2022-01-01T00:00:00.000Z
no,Programación,4.5,2022-01-01T00:00:00.000Z
no,Programación,3.6,2022-01-01T00:00:00.000Z
no,Programación,2.4,2022-01-01T00:00:00.000Z
no,Ingles 1,2.5,2022-03-01T00:00:00.000Z
no,Ingles 1,4.7,2022-03-01T00:00:00.000Z
no,Ingles 1,3.6,2022-03-01T00:00:00.000Z
no,Ingles 1,4.5,2022-03-01T00:00:00.000Z
no,Ingles 1,3.5,2022-03-01T00:00:00.000Z
no,Sistemas Operativos,4.1,2022-03-01T00:00:00.000Z
no,Sistemas Operativos,1.1,2022-03-01T00:00:00.000Z
no,Sistemas Operativos,2.3,2022-03-01T00:00:00.000Z
no,Sistemas Operativos,0.6,2022-03-01T00:00:00.000Z
no,Sistemas Operativos,1.6,2022-03-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.4,2021-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.6,2021-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.8,2021-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.7,2021-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.1,2021-01-01T00:00:00.000Z
no,Sistemas Operativos,0.6,2024-01-01T00:00:00.000Z
no,Sistemas Operativos,3.8,2024-01-01T00:00:00.000Z
no,Sistemas Operativos,1.6,2024-01-01T00:00:00.000Z
no,Sistemas Operativos,1.7,2024-01-01T00:00:00.000Z
no,Sistemas Operativos,3.3,2024-01-01T00:00:00.000Z
no,Analítica de Datos,4.9,2022-01-01T00:00:00.000Z
no,Analítica de Datos,2.2,2022-01-01T00:00:00.000Z
no,Analítica de Datos,3.8,2022-01-01T00:00:00.000Z
no,Analítica de Datos,0.3,2022-01-01T00:00:00.000Z
no,Analítica de Datos,0.2,2022-01-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.4,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.0,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.9,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.9,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,1.5,2021-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,2.0,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.6,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.3,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.8,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.7,2024-01-01T00:00:00.000Z
no,Cálculo 1,2.2,2024-03-01T00:00:00.000Z
no,Cálculo 1,4.4,2024-03-01T00:00:00.000Z
no,Cálculo 1,2.3,2024-03-01T00:00:00.000Z
no,Cálculo 1,3.3,2024-03-01T00:00:00.000Z
no,Cálculo 1,0.3,2024-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.9,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,1.6,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,4.2,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.1,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,2.9,2021-03-01T00:00:00.000Z
no,Cálculo 1,2.1,2021-03-01T00:00:00.000Z
no,Cálculo 1,0.0,2021-03-01T00:00:00.000Z
no,Cálculo 1,2.7,2021-03-01T00:00:00.000Z
no,Cálculo 1,2.7,2021-03-01T00:00:00.000Z
no,Cálculo 1,3.2,2021-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,4.1,2024-01-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,2.6,2024-01-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,0.6,2024-01-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,2.2,2024-01-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,5.0,2024-01-01T00:00:00.000Z
no,Sistemas Operativos,2.8,2022-01-01T00:00:00.000Z
no,Sistemas Operativos,5.0,2022-01-01T00:00:00.000Z
no,Sistemas Operativos,3.7,2022-01-01T00:00:00.000Z
no,Sistemas Operativos,4.5,2022-01-01T00:00:00.000Z
no,Sistemas Operativos,2.7,2022-01-01T00:00:00.000Z
no,Seguridad de la Información,4.0,2021-01-01T00:00:00.000Z
no,Seguridad de la Información,1.1,2021-01-01T00:00:00.000Z
no,Seguridad de la Información,3.7,2021-01-01T00:00:00.000Z
no,Seguridad de la Información,4.7,2021-01-01T00:00:00.000Z
no,Seguridad de la Información,0.5,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,1.9,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,0.9,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,2.9,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,0.4,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,3.6,2021-03-01T00:00:00.000Z
no,Ingles 3,2.4,2021-01-01T00:00:00.000Z
no,Ingles 3,0.6,2021-01-01T00:00:00.000Z
no,Ingles 3,0.9,2021-01-01T00:00:00.000Z
no,Ingles 3,2.4,2021-01-01T00:00:00.000Z
