paisOrigen,nombreCurso,nota,periodo
Brazil,Electiva de  Ciencias Sociales,2.5,2021-03-01T00:00:00.000Z
Czech Republic,Electiva de  Ciencias Sociales,2.1,2021-03-01T00:00:00.000Z
Philippines,Electiva de  Ciencias Sociales,0.9,2021-03-01T00:00:00.000Z
Indonesia,Electiva Profesional 2,0.5,2023-01-01T00:00:00.000Z
Thailand,Electiva Profesional 2,3.9,2023-01-01T00:00:00.000Z
China,Electiva Profesional 2,2.4,2023-01-01T00:00:00.000Z
Syria,Electiva Profesional 2,4.5,2023-01-01T00:00:00.000Z
Myanmar,Electiva Profesional 2,3.7,2023-01-01T00:00:00.000Z
Haiti,Electiva de  Ciencias Sociales,4.8,2022-03-01T00:00:00.000Z
Poland,Electiva de  Ciencias Sociales,3.6,2022-03-01T00:00:00.000Z
Colombia,Electiva de  Ciencias Sociales,4.8,2022-03-01T00:00:00.000Z
Greece,Electiva de  Ciencias Sociales,3.0,2022-03-01T00:00:00.000Z
Russia,Electiva de  Ciencias Sociales,3.0,2022-03-01T00:00:00.000Z
Estonia,Legislación y Ética en el Manejo de Datos,0.3,2023-03-01T00:00:00.000Z
China,Legislación y Ética en el Manejo de Datos,1.8,2023-03-01T00:00:00.000Z
Brazil,Legislación y Ética en el Manejo de Datos,3.5,2023-03-01T00:00:00.000Z
Bosnia and Herzegovina,Legislación y Ética en el Manejo de Datos,0.4,2023-03-01T00:00:00.000Z
Slovenia,Legislación y Ética en el Manejo de Datos,3.3,2023-03-01T00:00:00.000Z
China,Electiva profesional 4,3.0,2024-03-01T00:00:00.000Z
Thailand,Electiva profesional 4,1.2,2024-03-01T00:00:00.000Z
China,Electiva profesional 4,1.3,2024-03-01T00:00:00.000Z
Luxembourg,Electiva profesional 4,4.4,2024-03-01T00:00:00.000Z
Indonesia,Electiva profesional 4,0.3,2024-03-01T00:00:00.000Z
Brazil,Estadística y Probabilidad I,1.7,2022-03-01T00:00:00.000Z
China,Estadística y Probabilidad I,3.5,2022-03-01T00:00:00.000Z
Philippines,Estadística y Probabilidad I,4.7,2022-03-01T00:00:00.000Z
Nicaragua,Estadística y Probabilidad I,3.5,2022-03-01T00:00:00.000Z
Russia,Estadística y Probabilidad I,1.7,2022-03-01T00:00:00.000Z
China,Formación Ciudadana I : Identidades y Pluralismo,0.1,2024-03-01T00:00:00.000Z
United Kingdom,Formación Ciudadana I : Identidades y Pluralismo,1.9,2024-03-01T00:00:00.000Z
Jamaica,Formación Ciudadana I : Identidades y Pluralismo,0.6,2024-03-01T00:00:00.000Z
Ukraine,Formación Ciudadana I : Identidades y Pluralismo,4.6,2024-03-01T00:00:00.000Z
Portugal,Formación Ciudadana I : Identidades y Pluralismo,2.5,2024-03-01T00:00:00.000Z
Nepal,Electiva de Lectura y Escritura,0.9,2024-01-01T00:00:00.000Z
Ireland,Electiva de Lectura y Escritura,2.1,2024-01-01T00:00:00.000Z
Sweden,Electiva de Lectura y Escritura,3.7,2024-01-01T00:00:00.000Z
Croatia,Electiva de Lectura y Escritura,0.4,2024-01-01T00:00:00.000Z
Greece,Electiva de Lectura y Escritura,2.8,2024-01-01T00:00:00.000Z
Portugal,Ingles 3,3.6,2024-03-01T00:00:00.000Z
Ukraine,Ingles 3,5.0,2024-03-01T00:00:00.000Z
Czech Republic,Ingles 3,1.0,2024-03-01T00:00:00.000Z
Papua New Guinea,Ingles 3,4.7,2024-03-01T00:00:00.000Z
Portugal,Ingles 3,1.5,2024-03-01T00:00:00.000Z
Russia,Ingles 4,2.4,2021-01-01T00:00:00.000Z
Nigeria,Ingles 4,1.5,2021-01-01T00:00:00.000Z
Thailand,Ingles 4,1.0,2021-01-01T00:00:00.000Z
Indonesia,Ingles 4,0.8,2021-01-01T00:00:00.000Z
Portugal,Ingles 4,4.8,2021-01-01T00:00:00.000Z
France,Álgebra lineal,3.6,2021-03-01T00:00:00.000Z
Philippines,Álgebra lineal,2.8,2021-03-01T00:00:00.000Z
Mexico,Álgebra lineal,0.7,2021-03-01T00:00:00.000Z
Honduras,Álgebra lineal,0.3,2021-03-01T00:00:00.000Z
Philippines,Álgebra lineal,2.5,2021-03-01T00:00:00.000Z
Syria,Electiva Profesional 3,1.3,2022-01-01T00:00:00.000Z
Sudan,Electiva Profesional 3,4.2,2022-01-01T00:00:00.000Z
China,Electiva Profesional 3,4.4,2022-01-01T00:00:00.000Z
China,Electiva Profesional 3,1.1,2022-01-01T00:00:00.000Z
New Zealand,Electiva Profesional 3,4.1,2022-01-01T00:00:00.000Z
Finland,Formación Ciudadana III: Paz y Convivencia,2.4,2022-03-01T00:00:00.000Z
Brazil,Formación Ciudadana III: Paz y Convivencia,5.0,2022-03-01T00:00:00.000Z
Nepal,Formación Ciudadana III: Paz y Convivencia,1.5,2022-03-01T00:00:00.000Z
Indonesia,Formación Ciudadana III: Paz y Convivencia,3.6,2022-03-01T00:00:00.000Z
Thailand,Formación Ciudadana III: Paz y Convivencia,1.2,2022-03-01T00:00:00.000Z
Iran,Matemáticas Fundamentales,1.2,2022-03-01T00:00:00.000Z
Thailand,Matemáticas Fundamentales,2.8,2022-03-01T00:00:00.000Z
China,Matemáticas Fundamentales,1.6,2022-03-01T00:00:00.000Z
Botswana,Matemáticas Fundamentales,1.0,2022-03-01T00:00:00.000Z
Germany,Matemáticas Fundamentales,1.9,2022-03-01T00:00:00.000Z
Indonesia,Ingles 2,1.3,2023-03-01T00:00:00.000Z
China,Ingles 2,1.5,2023-03-01T00:00:00.000Z
Indonesia,Ingles 2,1.7,2023-03-01T00:00:00.000Z
Ukraine,Ingles 2,4.6,2023-03-01T00:00:00.000Z
Thailand,Ingles 2,4.0,2023-03-01T00:00:00.000Z
Indonesia,Ingles 2,3.7,2021-03-01T00:00:00.000Z
Canada,Ingles 2,3.1,2021-03-01T00:00:00.000Z
Argentina,Ingles 2,2.2,2021-03-01T00:00:00.000Z
Mexico,Ingles 2,3.9,2021-03-01T00:00:00.000Z
Indonesia,Ingles 2,3.2,2021-03-01T00:00:00.000Z
Nigeria,Administración para Ingenieros,4.0,2021-03-01T00:00:00.000Z
China,Administración para Ingenieros,3.6,2021-03-01T00:00:00.000Z
Indonesia,Administración para Ingenieros,4.5,2021-03-01T00:00:00.000Z
Ireland,Administración para Ingenieros,1.4,2021-03-01T00:00:00.000Z
Ukraine,Administración para Ingenieros,1.5,2021-03-01T00:00:00.000Z
Guatemala,Programación,2.4,2023-03-01T00:00:00.000Z
China,Programación,1.6,2023-03-01T00:00:00.000Z
China,Programación,2.9,2023-03-01T00:00:00.000Z
Portugal,Programación,4.0,2023-03-01T00:00:00.000Z
Czech Republic,Programación,4.0,2023-03-01T00:00:00.000Z
Armenia,Ingles 2,3.3,2022-01-01T00:00:00.000Z
Uganda,Ingles 2,2.1,2022-01-01T00:00:00.000Z
Brazil,Ingles 2,4.0,2022-01-01T00:00:00.000Z
Italy,Ingles 2,0.4,2022-01-01T00:00:00.000Z
China,Ingles 2,4.2,2022-01-01T00:00:00.000Z
Armenia,ETL (Extracción Transformación y Carga),1.4,2022-01-01T00:00:00.000Z
Panama,ETL (Extracción Transformación y Carga),0.2,2022-01-01T00:00:00.000Z
Philippines,ETL (Extracción Transformación y Carga),1.9,2022-01-01T00:00:00.000Z
China,ETL (Extracción Transformación y Carga),4.7,2022-01-01T00:00:00.000Z
Cuba,ETL (Extracción Transformación y Carga),0.4,2022-01-01T00:00:00.000Z
France,Ingles 5,1.1,2023-03-01T00:00:00.000Z
Czech Republic,Ingles 5,2.7,2023-03-01T00:00:00.000Z
Afghanistan,Ingles 5,2.6,2023-03-01T00:00:00.000Z
Indonesia,Ingles 5,0.6,2023-03-01T00:00:00.000Z
Armenia,Ingles 5,2.5,2023-03-01T00:00:00.000Z
Philippines,Electiva Profesional 5,0.6,2021-01-01T00:00:00.000Z
Thailand,Electiva Profesional 5,2.6,2021-01-01T00:00:00.000Z
Ukraine,Electiva Profesional 5,3.2,2021-01-01T00:00:00.000Z
Brazil,Electiva Profesional 5,2.1,2021-01-01T00:00:00.000Z
Brazil,Electiva Profesional 5,3.7,2021-01-01T00:00:00.000Z
Brazil,Innovación y Emprendimiento,1.0,2021-01-01T00:00:00.000Z
Brazil,Innovación y Emprendimiento,2.0,2021-01-01T00:00:00.000Z
Venezuela,Innovación y Emprendimiento,2.0,2021-01-01T00:00:00.000Z
Palestinian Territory,Innovación y Emprendimiento,2.5,2021-01-01T00:00:00.000Z
Ethiopia,Innovación y Emprendimiento,3.0,2021-01-01T00:00:00.000Z
China,Electiva Profesional 2,0.8,2022-03-01T00:00:00.000Z
United States,Electiva Profesional 2,4.8,2022-03-01T00:00:00.000Z
Peru,Electiva Profesional 2,2.1,2022-03-01T00:00:00.000Z
Sweden,Electiva Profesional 2,4.5,2022-03-01T00:00:00.000Z
China,Electiva Profesional 2,1.9,2022-03-01T00:00:00.000Z
Serbia,Programación,3.5,2024-01-01T00:00:00.000Z
China,Programación,1.0,2024-01-01T00:00:00.000Z
French Guiana,Programación,0.5,2024-01-01T00:00:00.000Z
Czech Republic,Programación,5.0,2024-01-01T00:00:00.000Z
Russia,Programación,0.2,2024-01-01T00:00:00.000Z
Indonesia,Comunicación Oral y Escrita,2.9,2024-01-01T00:00:00.000Z
Sweden,Comunicación Oral y Escrita,1.0,2024-01-01T00:00:00.000Z
Indonesia,Comunicación Oral y Escrita,1.4,2024-01-01T00:00:00.000Z
Indonesia,Comunicación Oral y Escrita,2.6,2024-01-01T00:00:00.000Z
Indonesia,Comunicación Oral y Escrita,4.0,2024-01-01T00:00:00.000Z
China,Cálculo 2,3.8,2022-03-01T00:00:00.000Z
Portugal,Cálculo 2,3.8,2022-03-01T00:00:00.000Z
China,Cálculo 2,0.8,2022-03-01T00:00:00.000Z
Colombia,Cálculo 2,1.9,2022-03-01T00:00:00.000Z
China,Cálculo 2,4.0,2022-03-01T00:00:00.000Z
Peru,Redes e Infraestructura,3.6,2023-03-01T00:00:00.000Z
Portugal,Redes e Infraestructura,3.7,2023-03-01T00:00:00.000Z
Portugal,Redes e Infraestructura,2.3,2023-03-01T00:00:00.000Z
Ireland,Redes e Infraestructura,1.5,2023-03-01T00:00:00.000Z
China,Redes e Infraestructura,4.6,2023-03-01T00:00:00.000Z
Indonesia,Estadística y Probabilidad II,4.6,2024-03-01T00:00:00.000Z
Brazil,Estadística y Probabilidad II,2.4,2024-03-01T00:00:00.000Z
Russia,Estadística y Probabilidad II,1.8,2024-03-01T00:00:00.000Z
Portugal,Estadística y Probabilidad II,3.9,2024-03-01T00:00:00.000Z
Russia,Estadística y Probabilidad II,3.4,2024-03-01T00:00:00.000Z
Indonesia,Electiva Profesional 3,3.7,2023-01-01T00:00:00.000Z
Argentina,Electiva Profesional 3,1.5,2023-01-01T00:00:00.000Z
Spain,Electiva Profesional 3,2.9,2023-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 3,2.0,2023-01-01T00:00:00.000Z
Vietnam,Electiva Profesional 3,2.5,2023-01-01T00:00:00.000Z
Czech Republic,Ingles 1,0.1,2023-01-01T00:00:00.000Z
Mexico,Ingles 1,1.9,2023-01-01T00:00:00.000Z
Sweden,Ingles 1,4.1,2023-01-01T00:00:00.000Z
China,Ingles 1,4.3,2023-01-01T00:00:00.000Z
Greece,Ingles 1,2.5,2023-01-01T00:00:00.000Z
China,Legislación y Ética en el Manejo de Datos,1.1,2022-01-01T00:00:00.000Z
Vietnam,Legislación y Ética en el Manejo de Datos,4.1,2022-01-01T00:00:00.000Z
Ukraine,Legislación y Ética en el Manejo de Datos,4.5,2022-01-01T00:00:00.000Z
Colombia,Legislación y Ética en el Manejo de Datos,0.7,2022-01-01T00:00:00.000Z
Pakistan,Legislación y Ética en el Manejo de Datos,3.5,2022-01-01T00:00:00.000Z
Sweden,Estadística y Probabilidad II,1.5,2022-01-01T00:00:00.000Z
Indonesia,Estadística y Probabilidad II,0.7,2022-01-01T00:00:00.000Z
Thailand,Estadística y Probabilidad II,3.8,2022-01-01T00:00:00.000Z
China,Estadística y Probabilidad II,2.0,2022-01-01T00:00:00.000Z
Indonesia,Estadística y Probabilidad II,0.8,2022-01-01T00:00:00.000Z
Indonesia,Matemáticas Fundamentales,3.8,2021-03-01T00:00:00.000Z
Indonesia,Matemáticas Fundamentales,3.2,2021-03-01T00:00:00.000Z
China,Matemáticas Fundamentales,3.7,2021-03-01T00:00:00.000Z
Indonesia,Matemáticas Fundamentales,2.7,2021-03-01T00:00:00.000Z
France,Matemáticas Fundamentales,4.9,2021-03-01T00:00:00.000Z
Poland,Electiva de Lectura y Escritura,2.9,2021-01-01T00:00:00.000Z
Russia,Electiva de Lectura y Escritura,4.2,2021-01-01T00:00:00.000Z
Sweden,Electiva de Lectura y Escritura,2.4,2021-01-01T00:00:00.000Z
Greece,Electiva de Lectura y Escritura,3.9,2021-01-01T00:00:00.000Z
Vietnam,Electiva de Lectura y Escritura,4.4,2021-01-01T00:00:00.000Z
China,Administración para Ingenieros,0.9,2022-03-01T00:00:00.000Z
Austria,Administración para Ingenieros,1.1,2022-03-01T00:00:00.000Z
Indonesia,Administración para Ingenieros,4.6,2022-03-01T00:00:00.000Z
Uzbekistan,Administración para Ingenieros,2.2,2022-03-01T00:00:00.000Z
France,Administración para Ingenieros,4.1,2022-03-01T00:00:00.000Z
Indonesia,Ingles 2,2.4,2024-03-01T00:00:00.000Z
China,Ingles 2,2.9,2024-03-01T00:00:00.000Z
China,Ingles 2,0.9,2024-03-01T00:00:00.000Z
Ukraine,Ingles 2,0.9,2024-03-01T00:00:00.000Z
China,Ingles 2,0.4,2024-03-01T00:00:00.000Z
Indonesia,Matemáticas Fundamentales,1.1,2021-03-01T00:00:00.000Z
Brazil,Matemáticas Fundamentales,1.6,2021-03-01T00:00:00.000Z
Poland,Matemáticas Fundamentales,2.9,2021-03-01T00:00:00.000Z
Armenia,Matemáticas Fundamentales,4.4,2021-03-01T00:00:00.000Z
France,Matemáticas Fundamentales,4.9,2021-03-01T00:00:00.000Z
Ukraine,Ingles 3,1.7,2021-03-01T00:00:00.000Z
Indonesia,Ingles 3,3.6,2021-03-01T00:00:00.000Z
Philippines,Ingles 3,3.9,2021-03-01T00:00:00.000Z
China,Ingles 3,3.3,2021-03-01T00:00:00.000Z
Sweden,Ingles 3,1.5,2021-03-01T00:00:00.000Z
Cape Verde,ETL (Extracción Transformación y Carga),4.3,2022-03-01T00:00:00.000Z
Japan,ETL (Extracción Transformación y Carga),4.0,2022-03-01T00:00:00.000Z
Venezuela,ETL (Extracción Transformación y Carga),3.0,2022-03-01T00:00:00.000Z
Indonesia,ETL (Extracción Transformación y Carga),0.7,2022-03-01T00:00:00.000Z
United States,ETL (Extracción Transformación y Carga),0.3,2022-03-01T00:00:00.000Z
France,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.2,2023-01-01T00:00:00.000Z
Afghanistan,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,2023-01-01T00:00:00.000Z
Finland,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,2023-01-01T00:00:00.000Z
Netherlands,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.1,2023-01-01T00:00:00.000Z
Sweden,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.1,2023-01-01T00:00:00.000Z
Argentina,Sistemas Operativos,2.7,2022-01-01T00:00:00.000Z
Serbia,Sistemas Operativos,1.8,2022-01-01T00:00:00.000Z
Vietnam,Sistemas Operativos,1.9,2022-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,0.5,2022-01-01T00:00:00.000Z
Czech Republic,Sistemas Operativos,3.7,2022-01-01T00:00:00.000Z
Bulgaria,Administración para Ingenieros,1.5,2023-01-01T00:00:00.000Z
China,Administración para Ingenieros,3.7,2023-01-01T00:00:00.000Z
Philippines,Administración para Ingenieros,3.5,2023-01-01T00:00:00.000Z
Japan,Administración para Ingenieros,4.2,2023-01-01T00:00:00.000Z
Russia,Administración para Ingenieros,0.5,2023-01-01T00:00:00.000Z
China,Cálculo 2,2.8,2021-01-01T00:00:00.000Z
Dominican Republic,Cálculo 2,3.3,2021-01-01T00:00:00.000Z
China,Cálculo 2,0.7,2021-01-01T00:00:00.000Z
China,Cálculo 2,0.4,2021-01-01T00:00:00.000Z
Sweden,Cálculo 2,0.5,2021-01-01T00:00:00.000Z
Iraq,Electiva Profesional 5,2.9,2024-01-01T00:00:00.000Z
Cyprus,Electiva Profesional 5,5.0,2024-01-01T00:00:00.000Z
Japan,Electiva Profesional 5,4.4,2024-01-01T00:00:00.000Z
China,Electiva Profesional 5,1.3,2024-01-01T00:00:00.000Z
Philippines,Electiva Profesional 5,0.9,2024-01-01T00:00:00.000Z
Russia,Ingles 5,2.8,2024-01-01T00:00:00.000Z
Philippines,Ingles 5,3.2,2024-01-01T00:00:00.000Z
Indonesia,Ingles 5,0.9,2024-01-01T00:00:00.000Z
Indonesia,Ingles 5,1.0,2024-01-01T00:00:00.000Z
Hong Kong,Ingles 5,4.2,2024-01-01T00:00:00.000Z
Russia,Ingles 2,4.4,2024-01-01T00:00:00.000Z
Sweden,Ingles 2,1.5,2024-01-01T00:00:00.000Z
Greece,Ingles 2,0.8,2024-01-01T00:00:00.000Z
Sweden,Ingles 2,0.8,2024-01-01T00:00:00.000Z
Germany,Ingles 2,2.9,2024-01-01T00:00:00.000Z
China,Formación Ciudadana II: Sociedad y Estado,4.9,2021-03-01T00:00:00.000Z
Philippines,Formación Ciudadana II: Sociedad y Estado,0.7,2021-03-01T00:00:00.000Z
Poland,Formación Ciudadana II: Sociedad y Estado,0.6,2021-03-01T00:00:00.000Z
Indonesia,Formación Ciudadana II: Sociedad y Estado,5.0,2021-03-01T00:00:00.000Z
Indonesia,Formación Ciudadana II: Sociedad y Estado,4.2,2021-03-01T00:00:00.000Z
Indonesia,Ingeniería y Sostenibilidad,1.5,2022-01-01T00:00:00.000Z
Poland,Ingeniería y Sostenibilidad,3.3,2022-01-01T00:00:00.000Z
Greece,Ingeniería y Sostenibilidad,0.8,2022-01-01T00:00:00.000Z
China,Ingeniería y Sostenibilidad,2.3,2022-01-01T00:00:00.000Z
Gambia,Ingeniería y Sostenibilidad,2.8,2022-01-01T00:00:00.000Z
China,Sistemas Operativos,4.7,2021-01-01T00:00:00.000Z
China,Sistemas Operativos,0.6,2021-01-01T00:00:00.000Z
China,Sistemas Operativos,4.6,2021-01-01T00:00:00.000Z
Poland,Sistemas Operativos,3.8,2021-01-01T00:00:00.000Z
Nicaragua,Sistemas Operativos,3.6,2021-01-01T00:00:00.000Z
Uzbekistan,Programación,1.9,2021-03-01T00:00:00.000Z
Philippines,Programación,0.0,2021-03-01T00:00:00.000Z
Ivory Coast,Programación,2.5,2021-03-01T00:00:00.000Z
China,Programación,3.9,2021-03-01T00:00:00.000Z
Russia,Programación,0.1,2021-03-01T00:00:00.000Z
China,Administración para Ingenieros,1.1,2023-03-01T00:00:00.000Z
Palestinian Territory,Administración para Ingenieros,4.8,2023-03-01T00:00:00.000Z
France,Administración para Ingenieros,0.1,2023-03-01T00:00:00.000Z
France,Administración para Ingenieros,1.5,2023-03-01T00:00:00.000Z
Poland,Administración para Ingenieros,4.8,2023-03-01T00:00:00.000Z
France,Estadística y Probabilidad I,2.4,2024-01-01T00:00:00.000Z
China,Estadística y Probabilidad I,4.2,2024-01-01T00:00:00.000Z
Ukraine,Estadística y Probabilidad I,4.0,2024-01-01T00:00:00.000Z
Philippines,Estadística y Probabilidad I,4.1,2024-01-01T00:00:00.000Z
China,Estadística y Probabilidad I,3.4,2024-01-01T00:00:00.000Z
Brazil,Estadística y Probabilidad II,1.0,2023-03-01T00:00:00.000Z
China,Estadística y Probabilidad II,2.9,2023-03-01T00:00:00.000Z
Ivory Coast,Estadística y Probabilidad II,1.3,2023-03-01T00:00:00.000Z
Brazil,Estadística y Probabilidad II,3.8,2023-03-01T00:00:00.000Z
Russia,Estadística y Probabilidad II,2.2,2023-03-01T00:00:00.000Z
China,Formación Ciudadana III: Paz y Convivencia,1.3,2024-01-01T00:00:00.000Z
Moldova,Formación Ciudadana III: Paz y Convivencia,2.3,2024-01-01T00:00:00.000Z
Portugal,Formación Ciudadana III: Paz y Convivencia,2.2,2024-01-01T00:00:00.000Z
China,Formación Ciudadana III: Paz y Convivencia,2.7,2024-01-01T00:00:00.000Z
Egypt,Formación Ciudadana III: Paz y Convivencia,1.0,2024-01-01T00:00:00.000Z
Bosnia and Herzegovina,Electiva Profesional 3,3.4,2024-01-01T00:00:00.000Z
Colombia,Electiva Profesional 3,1.9,2024-01-01T00:00:00.000Z
China,Electiva Profesional 3,4.2,2024-01-01T00:00:00.000Z
Brazil,Electiva Profesional 3,2.1,2024-01-01T00:00:00.000Z
China,Electiva Profesional 3,3.5,2024-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 5,1.7,2024-03-01T00:00:00.000Z
United States,Electiva Profesional 5,1.2,2024-03-01T00:00:00.000Z
South Korea,Electiva Profesional 5,3.0,2024-03-01T00:00:00.000Z
Latvia,Electiva Profesional 5,1.7,2024-03-01T00:00:00.000Z
United States,Electiva Profesional 5,2.9,2024-03-01T00:00:00.000Z
China,Seguridad de la Información,4.2,2024-03-01T00:00:00.000Z
Indonesia,Seguridad de la Información,4.6,2024-03-01T00:00:00.000Z
Ukraine,Seguridad de la Información,0.4,2024-03-01T00:00:00.000Z
Indonesia,Seguridad de la Información,4.8,2024-03-01T00:00:00.000Z
Philippines,Seguridad de la Información,3.3,2024-03-01T00:00:00.000Z
Denmark,Formación Ciudadana III: Paz y Convivencia,2.8,2023-03-01T00:00:00.000Z
Poland,Formación Ciudadana III: Paz y Convivencia,3.9,2023-03-01T00:00:00.000Z
China,Formación Ciudadana III: Paz y Convivencia,2.3,2023-03-01T00:00:00.000Z
Sweden,Formación Ciudadana III: Paz y Convivencia,2.6,2023-03-01T00:00:00.000Z
China,Formación Ciudadana III: Paz y Convivencia,3.7,2023-03-01T00:00:00.000Z
Spain,Electiva de Lectura y Escritura,1.9,2023-01-01T00:00:00.000Z
Russia,Electiva de Lectura y Escritura,1.7,2023-01-01T00:00:00.000Z
Jordan,Electiva de Lectura y Escritura,0.6,2023-01-01T00:00:00.000Z
Philippines,Electiva de Lectura y Escritura,2.3,2023-01-01T00:00:00.000Z
Micronesia,Electiva de Lectura y Escritura,4.6,2023-01-01T00:00:00.000Z
Indonesia,Electiva profesional 4,1.1,2023-01-01T00:00:00.000Z
China,Electiva profesional 4,4.0,2023-01-01T00:00:00.000Z
Peru,Electiva profesional 4,3.7,2023-01-01T00:00:00.000Z
Norway,Electiva profesional 4,1.8,2023-01-01T00:00:00.000Z
Indonesia,Electiva profesional 4,1.2,2023-01-01T00:00:00.000Z
Nigeria,Ingles 2,3.3,2023-01-01T00:00:00.000Z
Indonesia,Ingles 2,1.2,2023-01-01T00:00:00.000Z
China,Ingles 2,1.5,2023-01-01T00:00:00.000Z
Norway,Ingles 2,1.5,2023-01-01T00:00:00.000Z
Chile,Ingles 2,5.0,2023-01-01T00:00:00.000Z
Russia,Seguridad de la Información,4.7,2021-03-01T00:00:00.000Z
Poland,Seguridad de la Información,3.7,2021-03-01T00:00:00.000Z
Argentina,Seguridad de la Información,1.7,2021-03-01T00:00:00.000Z
China,Seguridad de la Información,2.1,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,2.8,2021-03-01T00:00:00.000Z
Spain,Administración para Ingenieros,1.6,2023-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,3.4,2023-03-01T00:00:00.000Z
Indonesia,Administración para Ingenieros,0.5,2023-03-01T00:00:00.000Z
China,Administración para Ingenieros,3.3,2023-03-01T00:00:00.000Z
El Salvador,Administración para Ingenieros,0.3,2023-03-01T00:00:00.000Z
Poland,Cálculo 2,2.0,2023-03-01T00:00:00.000Z
Brazil,Cálculo 2,4.8,2023-03-01T00:00:00.000Z
Thailand,Cálculo 2,3.6,2023-03-01T00:00:00.000Z
Honduras,Cálculo 2,4.6,2023-03-01T00:00:00.000Z
China,Cálculo 2,0.8,2023-03-01T00:00:00.000Z
Ukraine,Innovación y Emprendimiento,1.0,2021-01-01T00:00:00.000Z
Argentina,Innovación y Emprendimiento,4.7,2021-01-01T00:00:00.000Z
Finland,Innovación y Emprendimiento,2.0,2021-01-01T00:00:00.000Z
South Africa,Innovación y Emprendimiento,3.0,2021-01-01T00:00:00.000Z
Japan,Innovación y Emprendimiento,1.1,2021-01-01T00:00:00.000Z
Russia,Cálculo 2,2.9,2021-03-01T00:00:00.000Z
Mexico,Cálculo 2,2.8,2021-03-01T00:00:00.000Z
Micronesia,Cálculo 2,0.9,2021-03-01T00:00:00.000Z
Philippines,Cálculo 2,4.1,2021-03-01T00:00:00.000Z
Portugal,Cálculo 2,2.7,2021-03-01T00:00:00.000Z
Iran,Innovación y Emprendimiento,2.8,2023-01-01T00:00:00.000Z
China,Innovación y Emprendimiento,1.2,2023-01-01T00:00:00.000Z
Peru,Innovación y Emprendimiento,0.9,2023-01-01T00:00:00.000Z
Russia,Innovación y Emprendimiento,1.9,2023-01-01T00:00:00.000Z
Russia,Innovación y Emprendimiento,1.1,2023-01-01T00:00:00.000Z
United States,Estadística y Probabilidad II,3.3,2021-03-01T00:00:00.000Z
Sweden,Estadística y Probabilidad II,4.1,2021-03-01T00:00:00.000Z
Japan,Estadística y Probabilidad II,1.2,2021-03-01T00:00:00.000Z
